"Date","Code","Country.Name","Continent","Continent.Sub.Region","Ethnic.Cultural.Region","Income.Group","Democracy.Status","Annual.Inflation..","Inflation.Volatility","X1.year.ahead.Inflation.forecast..","X2.year.ahead.Inflation.forecast..","GDP","current.USD..billions.","Real.GDP.Growth","y.o.y..","X1.year.ahead.GDP.growth.forecast..","X2.year.ahead.GDP.growth.forecast..","GDP.per.capita","current.USD..thousands.","GDP.per.capita.growth","y.o.y...1","General.Government.Debt","X..GDP","Country.credit.rating","X0...100..best.","Current.Account.Balance","X3.Year.Average....GDP.","Imports","X..of.GDP","Exports","X..of.GDP.1","Minerals.and.Metals....total.exports.","Total.Population..Millions.","Life.expectancy","years","Age.dependency.ratio","old....working.age.pop.","Age.dependency.ratio.1","young....working.age.pop.","Adult.literacy.rate","X.","Primary.education.enrollment","net..","Secondary.education.enrollment....of.24..population.","Tertiary.education.enrollment..per.100","X000.","Emigration.of.tertiary.educated","X..of.univ.educated","Employment.to.Working.Age.Population","Seismic.Activity","X..of.Population.Affected..Time.Weighted.Cumulative.Sum.","Storm","X..of.Population.Affected..Time.Weighted.Cumulative.Sum..1","Flood","X..of.Population.Affected..Time.Weighted.Cumulative.Sum..2","Droughts","X..of.Population.Affected..Time.Weighted.Cumulative.Sum..3","Extreme.Temperature","X..of.Population.Affected..Time.Weighted.Cumulative.Sum..4","Wildfires","X..of.Population.Affected..Time.Weighted.Cumulative.Sum..5"
"01-03-2011","CMR","Cameroon","Africa","Middle Africa","African Sphere","lower middle income","autocratic rule",2.8,2.1,6.2,6.2,22.5,2.9,2.6,2.6,1.1,-1,12.1,28.2,-3.3,26.7,28.9,52.3,19.6,51.7,6,71.5,75.9,77.2,8.5,1162.5,17.3,71.7,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","COD","Democratic Republic of Congo","Africa","Middle Africa","African Sphere","low income","autocratic rule",3.7,2.7,6.2,6.2,13.1,7.2,2.6,2.6,0.2,15,31,25.8,-8.7,28.9,55.3,60,66,48,4.8,82.1,66.6,68.7,6.4,612.3,14.9,69.5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","COG","Congo, Rep.","Africa","Middle Africa","African Sphere","lower middle income","democratic rule",-3.2,5.7,6.2,6.2,12,8.8,2.6,2.6,3,21.9,23.8,20.5,-1.2,28.9,85.1,67.8,4,53.9,5.3,87.4,71.9,68.7,11.7,521.2,16,69.8,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","COL","Colombia","South America","Northern South America","Latin American Sphere","lower middle income","democratic rule",3.2,2.2,2.5,2.5,284.9,4,4.1,4.1,6.2,20.4,36.1,56.3,-2.7,22,15.7,64.8,46.3,73.4,9.4,38.9,93.4,87.3,21.6,3689.5,10.4,59.6,0,0,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","CRI","Costa Rica","North America","Central America","Latin American Sphere","upper middle income","democratic rule",4.6,4.2,8.4,8.4,36.2,4.7,3.4,3.4,7.8,21.5,29.2,53.7,-4.7,55.6,37.7,1.1,4.7,79.1,9.5,34.9,96,101.7,17.2,2605,7.1,65.4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","CUB","Cuba","North America","Caribbean","Latin American Sphere","lower middle income","democratic rule",-0.1,2.8,8.4,8.4,28.7,6.8,3.4,3.4,4.1,16.4,47.1,12.8,-3.7,31.1,19.6,1.4,11.3,79,16.8,23.8,99.8,60.2,17,7177.9,28.8,65.5,0,0.2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","CYP","Cyprus","Europe","Southern Europe","East European Sphere","high income","democratic rule",2.8,1.9,1.6,1.6,23.1,1.1,-0.7,-0.7,20.8,-3.2,61.3,74.9,-11.8,58.4,40.1,17.4,1.1,80,14.6,21.7,97.8,99,16.1,2956.1,34.2,69.9,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","CZE","Czech Rep.","Europe","Eastern Europe","East European Sphere","high income","democratic rule",1.6,2.2,2,2,199.1,2.7,0.3,0.3,18.8,0.3,37.6,75.5,-2.9,71.8,67.9,4.5,10.5,76.9,24.4,19.3,99.7,92.5,18.7,4039.7,8.5,65.7,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","DEU","Germany","Europe","Western Europe","German Sphere","high income","democratic rule",2,1,1.8,1.8,3306.8,4,0.8,0.8,40.2,0.3,83.2,91.5,6,40.9,46.8,3.6,82.3,80.2,31.3,19.9,97.6,98.2,29.9,3769.8,5.8,72.9,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","DNK","Denmark","Europe","Northern Europe","Nordic Sphere","high income","democratic rule",2.7,0.9,3.3,3.3,312.5,1.3,3.1,3.1,56.2,-0.2,43.4,90.4,4.4,52.5,50.3,10.2,5.6,78.7,27.1,26.8,97.6,95.6,21.8,4297.6,7.8,73.9,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","DOM","Dominican Rep.","North America","Caribbean","Latin American Sphere","lower middle income","democratic rule",7.6,4.3,8.4,8.4,51.6,7.8,3.4,3.4,5.2,9.1,28.7,38.3,-6.8,39.4,22.3,3.4,9.9,74.7,10.4,45,96.8,78.3,17.5,3200.4,22.4,61.1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","DZA","Algeria","Africa","Northern Africa","Arabic-Semitic Sphere","lower middle income","autocratic rule",4.5,2.9,5,5,162,3.3,3.7,3.7,4.6,15.7,11.1,55.9,3.9,27.6,30.8,98.6,35.5,72.9,7.4,41.4,72.6,95.4,25,3291.2,9.5,41.2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","ECU","Ecuador","South America","Northern South America","Latin American Sphere","lower middle income","democratic rule",3.6,2.6,8.4,8.4,58,3.6,3.4,3.4,4,9.9,16.1,20.3,-0.4,41.3,32.9,55.9,14.5,75.4,10.3,46.2,84.2,96.9,14.9,3883.7,9.5,69.7,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","EGY","Egypt","Africa","Northern Africa","Arabic-Semitic Sphere","lower middle income","autocratic rule",11.5,4.3,11.5,11.5,218.5,5.1,2.5,2.5,2.7,13.8,73.2,51.4,-1,45.5,21.3,35.1,81.1,70.5,7.4,51.8,66.4,95.8,15,3337.4,10.7,47.7,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","ERI","Eritrea","Africa","Eastern Africa","Arabic-Semitic Sphere","low income","autocratic rule",11,8917229.2,6.2,6.2,2.1,2.2,2.6,2.6,0.4,10.6,144.8,26.5,-6.6,43.4,4.5,30.8,5.3,60.4,6.7,76.3,65.3,88.3,7.6,201,35.2,81.4,0,0,0,0.3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","ESP","Spain","Europe","Southern Europe","Roman Sphere","high income","democratic rule",3.6,1.9,2.2,2.2,1392.5,-0.3,-2.1,-2.1,30.2,-5.5,61.2,81.6,-5.9,32.2,27,7.5,46.1,81.3,25.6,22.6,97.6,99.7,22.2,3990.5,4.2,58.4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","EST","Estonia","Europe","Northern Europe","Nordic Sphere","high income","democratic rule",5.2,4.4,1.6,1.6,19,2.3,-0.7,-0.7,14.1,-1.4,6.7,57.1,0.1,80.7,79.4,16.8,1.3,73.7,26.9,22.8,99.8,94.5,20.5,5162.1,9.9,65.8,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","ETH","Ethiopia","Africa","Eastern Africa","Arabic-Semitic Sphere","low income","autocratic rule",25,20.6,6.2,6.2,29.7,8,2.6,2.6,0.4,-9.9,36.7,19.7,-4.5,22.9,11.4,8.7,82.9,56.1,5.3,84.7,35.9,71.4,7.4,539.6,9.8,84.3,0,0,0,0.3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","FIN","Finland","Europe","Northern Europe","Nordic Sphere","high income","democratic rule",3.5,1.9,1.6,1.6,237.2,3.1,-0.7,-0.7,44.2,-1.7,48.4,90.6,2.5,40.3,40.1,12,5.4,80.1,28.2,24.3,97.6,96.3,19.4,5724.3,7.2,75.4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","FRA","France","Europe","Western Europe","Roman Sphere","high income","democratic rule",1.9,1.2,1.4,1.4,2570.1,1.2,-0.7,-0.7,40.9,-2.9,82.4,90.2,-1.6,28.9,25.6,4.7,62.8,81.6,27.3,29.3,97.6,98.5,24.4,3524.7,3.5,64.5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","GBR","United Kingdom","Europe","Northern Europe","Anglosaxon Sphere","high income","democratic rule",4.1,1,2.8,2.8,2268.2,4.1,0.5,0.5,36.6,3.3,75.1,86.8,-2.3,32,30.1,16.6,62,79.8,25.7,26.3,94.5,97.2,25.1,3968.8,17.1,72.2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","GEO","Georgia","Europe","Eastern Europe","East European Sphere","lower middle income","democratic rule",13.9,4.5,5.7,5.7,11.6,6.2,3,3,2.7,8.6,39.2,30.9,-12.9,57.7,34.9,32.6,4.4,72,23.5,22.6,99.7,93.7,23.5,2458.8,2.8,64.6,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","GHA","Ghana","Africa","Western Africa","African Sphere","low income","democratic rule",9.1,4.4,6.2,6.2,32.2,10.5,2.6,2.6,1.3,21.9,46.1,33.8,-5.3,71,29.4,66.4,24.4,57.1,7.1,68.2,65.8,72.9,12.6,880.8,44.7,71.2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","GMB","Gambia","Africa","Western Africa","African Sphere","low income","autocratic rule",5.4,1.7,6.2,6.2,1,5.5,2.6,2.6,0.6,3.5,67.4,18.4,5,62.7,21.9,59.4,1.7,56.6,5.5,69.1,45.3,66.5,10.1,411.3,67.8,74.4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","GRC","Greece","Europe","Southern Europe","East European Sphere","high income","democratic rule",4.5,1.8,-0.7,-0.7,305.8,-3.5,-5.9,-5.9,26.6,-8.1,142.8,74.9,-11.6,31.9,21.5,14.3,11.4,79.7,30.1,21.5,97,99.6,19.7,5477.8,12.2,57.6,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","GTM","Guatemala","North America","Central America","Latin American Sphere","lower middle income","democratic rule",5,4.6,8.4,8.4,41.3,2.9,3.4,3.4,2.9,7,24.2,44.9,-1.6,42.1,25.8,10.7,14.4,70.8,6.9,63.8,73.8,95,11.1,1810.5,23.9,70.5,0,0,0,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","GUY","Guyana","South America","Northern South America","Anglosaxon Sphere","lower middle income","democratic rule",6.1,2.5,8.4,8.4,2.3,4.4,3.4,3.4,3,11.4,60.2,25,-9.3,111.7,29.9,45.9,0.8,67.9,7.7,48.6,93,97.8,19.2,1067.1,89.2,57.1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","HKG","Hong Kong SAR","Asia","Eastern Asia","East Asian Sphere","high income","autocratic rule",4.4,1.9,3.9,3.9,224.2,7.1,3.3,3.3,31.8,6.1,34.6,82.1,9,201.6,223,6.6,7.1,82.5,18.7,15.3,97,90.7,29.2,2817.5,7.9,67.2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","HND","Honduras","North America","Central America","Latin American Sphere","lower middle income","democratic rule",6.6,3.6,8.4,8.4,15.3,2.8,3.4,3.4,2,6.5,26.3,32.7,-7.1,81.6,43.9,9.2,7.6,72.6,6.4,60.1,83.6,93.3,9.7,2078.7,24.8,64.7,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","HRV","Croatia","Europe","Southern Europe","East European Sphere","upper middle income","autocratic rule",2.5,2.3,5.7,5.7,59.4,-1.4,3,3,13.5,-6.2,41.2,55.8,-4.5,57.3,38.3,14.3,4.4,76.7,25.2,21.7,98.7,90.3,20.3,3438.7,24.6,56,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","HTI","Haiti","North America","Caribbean","Latin American Sphere","low income","democratic rule",7.2,6.8,8.4,8.4,6.6,-5.4,3.4,3.4,0.7,-1.3,17.1,59.2,-3.8,59.6,12.3,27.5,10,61.7,6.6,58.1,61,90.7,19.7,4556.1,83.4,64.1,0.3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","HUN","Hungary","Europe","Eastern Europe","East European Sphere","upper middle income","democratic rule",4.5,1.2,3,3,128,1.3,0.1,0.1,12.9,1.8,81.3,57.6,-1.5,79.9,86.5,3.2,10,73.9,25.1,21.9,99,86.8,28.5,4015.9,12.8,55.3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","IDN","Indonesia","Asia","Southeastern Asia","Indo-Malay Sphere","lower middle income","democratic rule",6.7,3.1,5.3,5.3,708.4,6.2,6.2,6.2,3,30.1,27.4,50.1,0.8,28.6,24.6,39.6,239.9,71.5,9.6,40.6,92,94.8,15.4,2121.3,2.9,68.5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","IND","India","Asia","Southern Asia","Indo-Persian Sphere","low income","democratic rule",9,2.3,7.1,7.1,1630.5,10.1,5.8,5.8,1.3,28.2,69.4,62.2,-2.6,30.3,22.8,35,1224.6,64.4,8.5,44.9,62.8,88.7,16.7,1730.6,4.3,57.7,0,0,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","IRL","Ireland","Europe","Northern Europe","Nordic Sphere","high income","democratic rule",3,3.7,1.3,1.3,207.7,-2.6,0.6,0.6,46.5,-8.4,92.5,80,-1.9,69,101.1,1.7,4.5,80.3,17.7,31.8,97.6,96,17.8,4212.3,33.7,60.6,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","IRN","Iran","Asia","Southern Asia","Indo-Persian Sphere","lower middle income","autocratic rule",19.9,7.5,5,5,419.1,5.9,3.7,3.7,5.7,14.9,16.7,33.1,4.3,17.5,32.2,78.7,74,71.9,7.1,33.6,82.3,90.2,20.7,5217.3,9.2,42.7,0,0,0,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","IRQ","Iraq","Asia","Western Asia","Arabic-Semitic Sphere","lower middle income","autocratic rule",5,4.1,5,5,84.1,1.6,3.7,3.7,2.7,27,119.5,55,-7.7,48.7,41.7,50,31.7,68.5,5.2,63.5,77.6,90.2,10.8,1551.8,10.9,35.5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","ISL","Iceland","Europe","Northern Europe","Nordic Sphere","high income","democratic rule",2.3,5,3.3,3.3,12.6,-4,3.1,3.1,39.2,2.3,92.8,50.3,-14.5,47.6,56.1,44.5,0.3,82.1,19.3,29.9,97.6,97.4,24.6,5447.2,21,85.7,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","ISR","Israel","Asia","Western Asia","Arabic-Semitic Sphere","high income","democratic rule",4.3,1,2.1,2.1,217.7,5.7,3,3,29.3,9.3,76.1,69.4,2.4,42,36.9,29.7,7.4,81.2,16.5,44.2,97.6,97.1,15.8,4820.2,7.8,63,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","ITA","Italy","Europe","Southern Europe","Roman Sphere","high income","democratic rule",2.5,1.1,1.9,1.9,2060.2,1.8,-1.5,-1.5,34,-3.1,118.7,78.5,-2.9,29.3,26.6,6.3,60.6,81.4,31.2,21,98.8,98.7,20,3371.8,9.7,58.1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","JAM","Jamaica","North America","Caribbean","Anglosaxon Sphere","lower middle income","democratic rule",7.9,5.9,8.4,8.4,13.3,-1.9,3.4,3.4,4.8,7.7,141.4,37.1,-9.6,62.2,26.3,32.4,2.7,72.3,12.2,47,85.9,86.3,20.5,2656.6,84.7,62,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","JOR","Jordan","Asia","Western Asia","Arabic-Semitic Sphere","lower middle income","autocratic rule",4.2,6.6,5,5,26.4,2.3,3.7,3.7,4.3,8,66.8,45.5,-6.7,94.8,47.8,9.6,6.2,73.1,8.2,58,92.2,88.6,19.5,4101.6,7.4,36.5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","JPN","Japan","Asia","Eastern Asia","East Asian Sphere","high income","democratic rule",-0.6,1.3,0.3,0.3,5508.5,4.5,1.9,1.9,43.4,9,215.3,87.3,3.1,17.3,15.2,3.7,126.5,83.2,38.1,21.6,97.6,99.8,21.5,3057.9,1.2,76.9,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","KAZ","Kazakhstan","Asia","Central Asia","Turkic Sphere","upper middle income","autocratic rule",-0.2,0.9,5.7,5.7,148,7.3,3,3,9.2,26.9,10.7,49.8,0.7,41,44,86.6,16,65.4,9.8,35.5,99.7,90.3,23.1,3900.9,1.2,73.9,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","KEN","Kenya","Africa","Eastern Africa","African Sphere","low income","democratic rule",9.2,5.9,6.2,6.2,32.2,5.9,2.6,2.6,0.8,0,49.8,28.6,-6.8,42.6,27.5,9.5,40.5,55.6,4.9,77.7,86.5,86.3,12.7,441,38.5,63,0,0,0,0.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","KGZ","Kyrgyz Rep.","Asia","Central Asia","Turkic Sphere","low income","autocratic rule",3.8,1.3,5.7,5.7,4.8,-0.5,3,3,0.9,1.2,60.3,24.7,-6.7,93.6,55.6,54,5.3,68.4,7.5,45.1,99.3,84.5,22.8,5729.7,0.9,64.6,0,0,0,0.3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","KHM","Cambodia","Asia","Southeastern Asia","Southeast Asian Sphere","low income","autocratic rule",3.8,7.7,3,3,11.3,6.1,5.4,5.4,0.8,6.8,29.1,29.2,-7.3,68.8,54.1,0.1,14.1,62.2,5.9,49.7,77,89.4,12.1,908,21.5,86.2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","KOR","Korea South","Asia","Eastern Asia","East Asian Sphere","high income","democratic rule",4.1,1.1,2.3,2.3,1014.9,6.3,2.2,2.2,21.1,21.1,33.4,72.7,2.5,54.1,52.4,8.6,48.2,79.8,16.2,20.7,97.6,98.2,23.9,6864.6,7.9,66.5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","KWT","Kuwait","Asia","Western Asia","Arabic-Semitic Sphere","high income","autocratic rule",5.1,3.2,3.6,3.6,119.9,7.1,5,5,43.8,9.5,10.5,75,27.6,27,60.1,90.3,2.7,77.9,2.9,35.5,94.5,88.2,22.4,1433.8,7.1,68.5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","LAO","Laos","Asia","Southeastern Asia","Southeast Asian Sphere","low income","autocratic rule",7.7,3.8,3,3,6.9,8,5.4,5.4,1.1,20.7,62,38,-0.1,81,35.5,6.1,6.2,65.9,6.2,60.1,72.7,91.4,11.6,1951.1,37.2,81.8,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","LBN","Lebanon","Asia","Western Asia","Arabic-Semitic Sphere","upper middle income","autocratic rule",4.9,9.3,5,5,37.1,7,3.7,3.7,8.8,6.4,141.7,29.4,-17.5,49.1,20.9,25.2,4.2,72.4,13.5,33,89.6,90.2,18.1,4866,43.9,46.2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","LBR","Liberia","Africa","Western Africa","African Sphere","low income","autocratic rule",7.4,4.9,6.2,6.2,1.3,39.2,2.6,2.6,0.3,7.4,15,28,-31.2,40.5,25,59.4,4,59.1,5.6,83.2,58.1,66.4,6.8,1623.2,44.3,61.6,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","LBY","Libya","Africa","Northern Africa","Arabic-Semitic Sphere","upper middle income","autocratic rule",5.1,3.2,5,5,73.6,3.7,3.7,3.7,11.6,15.2,0,50.9,18.9,39.9,67.4,43.3,6.4,74.5,5.7,40.5,88.4,91.1,20.5,6755.2,4.3,52.4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","LKA","Sri Lanka","Asia","Southern Asia","Indo-Persian Sphere","lower middle income","democratic rule",7.7,8.4,3,3,49.6,7.8,5.4,5.4,2.4,16.8,91.9,28.9,-3.8,38.8,21.7,6,20.9,74.4,12.1,37.1,90.6,96.7,28.2,1235,28.2,63,0,0,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","LSO","Lesotho","Africa","Southern Africa","African Sphere","lower middle income","democratic rule",3.6,3.3,6.2,6.2,2.2,4.3,2.6,2.6,1,22.9,35.2,35.3,-7.1,117.2,43.8,0.1,2.2,45.9,8.7,54.4,89.5,72.4,9.2,433.8,4.1,50.7,0,0,0,0.3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","LTU","Lithuania","Europe","Northern Europe","Nordic Sphere","upper middle income","democratic rule",3.8,4.3,5.7,5.7,36.5,1.4,3,3,11,-0.9,38,52.7,-1,71,68.6,23.7,3.3,72.1,23.8,19.6,99.7,90.5,31.5,6127.9,8.4,60,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","LUX","Luxembourg","Europe","Western Europe","German Sphere","high income","democratic rule",3.7,1.5,1.6,1.6,52.9,2.7,-0.7,-0.7,105.3,0.6,19.1,92.6,6.7,150.7,165,4.4,0.5,79.9,22.5,27,94.5,97.1,18.7,625.5,8.6,66.8,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-03-2011","LVA","Latvia","Europe","Northern Europe","Nordic Sphere","upper middle income","democratic rule",4.3,6.9,5.7,5.7,24,-0.3,3,3,10.7,-6.7,39.9,45.1,0.8,54.9,53.8,7,2.3,73,24.5,19.8,99.8,90.1,0,5051.2,8.5,62,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
